tale_id,episode_id,sentence,num_words,num_clauses,dep_distance,Eventfulness,I,hurst_dep_distance,hurst_eventfulness,hurst_I
18,13,Die Wohnung wurde zu klein für die blühende Firma.,10,1,31,0.3333333333333333,10.333333333333332,0.6085283753786708,0.580135299643767,0.510954854845904
18,13,Sie zog in ein neues Hauptquartier in Dresden und begann mit der Einstellung von Mitarbeitern über die Familienmitglieder hinaus.,20,2,190,0.3333333333333333,63.33333333333333,0.6085283753786708,0.580135299643767,0.510954854845904
18,14,Während des Ersten Weltkriegs wurde Papier zu einer knappen Ware und der Import von Kaffeebohnen wurde von der Bundesregierung verboten.,21,3,146,0.3333333333333333,48.66666666666666,0.6085283753786708,0.580135299643767,0.510954854845904
18,14,"Die Produktion von Filtern musste gestoppt werden: Melitta beschloss, Kartons zu produzieren, um zu überleben.",19,4,171,0.3333333333333333,57.0,0.6085283753786708,0.580135299643767,0.510954854845904
18,14,"Sie leitete das Geschäft ganz allein, als ihr Mann zur Wehrpflicht gerufen wurde.",15,3,57,0.3333333333333333,19.0,0.6085283753786708,0.580135299643767,0.510954854845904
18,15,"Als der Krieg vorbei war, nahm die Produktion von Filtern wieder auf und das Unternehmen begann schnell wieder zu expandieren.",22,4,231,0.3333333333333333,77.0,0.6085283753786708,0.580135299643767,0.510954854845904
18,15,"1925 brachte Melitta seine typischen roten und grünen Verpackungen auf den Markt, um die Marke leicht zu erkennen und sich vor zahlreichen Nachahmern zu schützen.",27,4,246,0.3333333333333333,82.0,0.6085283753786708,0.580135299643767,0.510954854845904
18,15,In den 1930er Jahren wurde das  Unternehmen an die beiden Söhne von Melitta übergeben.,15,1,105,0.3333333333333333,35.0,0.6085283753786708,0.580135299643767,0.510954854845904
18,16,Heute noch ist es ein Familienunternehmen.,7,2,21,0.5,10.5,0.6085283753786708,0.580135299643767,0.510954854845904
18,16,Im Laufe der Zeit ist es zu einem globalen Unternehmen geworden – alles aus den Experimenten von Melitta Bentz.,20,2,102,0.5,51.0,0.6085283753786708,0.580135299643767,0.510954854845904
19,1,Im 20.,3,1,3,0.5,1.5,,,
19,1,Jahrhundert begannen zahlreiche politische Bewegungen und Organisationen mit der Förderung der Rechte von in Europa lebenden schwarzen Menschen sowie der Unterstreichung ihrer Erfahrungen.,24,2,276,0.5,138.0,,,
19,2,"Dieser Gastblog von Marisa Pickett, Doktorandin an der University of New Mexico, beschäftigt sich mit drei Bewegungen in Frankreich, Deutschland und Großbritannien, die die Bedeutung von Demokratie und einer effektiven Interessenvertretung hervorheben.",37,7,666,1.0,666.0,,,
19,3,Fédération des étudiants d'Afrique noire en France (FEANF) – Schwarzafrikanischer Studierendenverband in Frankreich,15,4,92,1.0,92.0,,,
19,4,"Von 1950–1956 organisierte die FEANF Treffen von Gruppen afrikanischer Studierender in Frankreich, um so einer einheitlichen Stimme gegen Kolonialismus und westlichen Imperialismus Geltung zu verschaffen.",27,3,351,0.5,175.5,,,
19,4,"Die FEANF war ursprünglich unabhängig von sämtlichen politischen Parteien in Frankreich, unterstützte jedoch die Bildung kommunistischer Organisationen im frankophonen Afrika.",22,2,177,0.5,88.5,,,
19,5,"1952 standen Mitglieder der African Democratic Rally (RDA) an der Spitze der Führung der FENAF, und sie wurde Mitglied der größeren Organisation International Union of Students (IUS).",33,7,528,0.5,264.0,,,
19,5,1956 forderte die Gruppe die Unabhängigkeit Afrikas von der Kolonialherrschaft radikaler ein und zog so den Zorn der französischen Regierung auf sich.,23,2,181,0.5,90.5,,,
19,6,Generation ADEFRA – Schwarze Frauen in Deutschland,7,2,21,1.0,21.0,,,
19,7,"ADEFRA (Afro-DeutscheFrauen), eine feministische Organisation zur Mobilisierung schwarzer Frauen und von Women of Colour in Deutschland, wurde 1986 gegründet und hatte ihren Sitz ursprünglich in München.",31,7,465,1.0,465.0,,,
19,8,"Die heute in Berlin ansässige umbenannte Organisation Generation ADEFRA setzt ihre ursprüngliche Mission fort und veranstaltet in diesem Zuge Meetings, Workshops und Veranstaltungen, bei denen sie die Existenz schwarzer Europäerinnen und ihre Erfahrungen herausstellt.",37,6,538,1.0,538.0,,,
19,9,Operation Black Vote,3,1,3,1.0,3.0,,,
19,10,Operation Black Vote will in ganz Großbritannien mehr Gerechtigkeit für rassistisch diskriminierte Menschen erreichen und fördert hierzu das Engagement schwarzer Wähler*innen.,24,2,146,1.0,146.0,,,
19,11,"OBV wurde 1996 im britischen Parlament in Form einer Zusammenarbeit von Charger88 und dem 1990 Trust gegründet, zwei Organisationen, die sich für demokratische Reformen sowie eine demokratische Politik und Forschung einsetzen.",34,5,379,1.0,379.0,,,
19,12,"Operation Black Voteist heute als Organisation landesweit bekannt und konzentriert ihre Arbeit auf politische Bildung, Partizipation, Vertretung und die Förderung von Gleichheit und Menschenrechten.",27,7,231,1.0,231.0,,,
19,13,Weitere Informationen zu Bewegungen schwarzer Menschen in ganz Europa finden Sie unterENPAD – European Network for People of African Descent.,21,2,210,0.3333333333333333,70.0,,,
19,13,"ENPAD ist eine Co-Organisation desEuropäischen Netzwerks gegen Rassismus(englisch: European Network Against Racism, kurz: ENAR), bzw.",23,7,253,0.3333333333333333,84.33333333333333,,,
19,13,"ein Netzwerk aus Organisationen mit gemeinsamen Zielen, welches das enorme Ausmaß des gegen schwarze Menschen gerichteten Rassismus in Europa fassbar machen will.",24,2,156,0.3333333333333333,52.0,,,
20,1,Neben diesen Porträts unterstreichen eine Reihe von Landschaften und Blumenmalereien die Rolle eines österreichischen Sees in Klimts Inspiration.,19,2,99,0.5,49.5,,,
20,1,"In vielen Sommern malte Klimt diese Gemälde rund um den Attersee in Oberösterreich – nicht im Auftrag, sondern weil er die Landschaften liebte.",25,4,165,0.5,82.5,,,
20,2,Ab Ende der 1890er Jahre besuchte Gustav Klimt jeden Sommer den Attersee.,13,1,78,0.5,39.0,,,
20,2,Zwischen 1900 und 1916 schuf er rund 40 seiner über 50 bekannten Landschaftsmalereien in dieser Region und schuf damit ein beeindruckendes künstlerisches Erbe für den Attersee.,27,3,231,0.5,115.5,,,
20,3,"Er verbrachte acht Sommer in einem Gasthaus in Litzlberg und zog 1908 über den See zum Ostufer, um mehrere Sommer in der Villa Oleander zu bleiben.",28,3,378,1.0,378.0,,,
20,4,Das 1872 erbaute Ferienhaus gehörte zum Schloss Kammer.,9,1,36,0.5,18.0,,,
20,4,Klimt war in die Malerei des Gebäudes vertieft – ab 1908 porträtierte er es fünfmal und seine angrenzenden Gärten zwei Mal.,22,3,231,0.5,115.5,,,
20,5,Klimts Malerei folgt nicht oft den Regeln der Perspektive – in seinen Gemälden bewegt er Gebäude enger zusammen und flacht die Perspektive ab.,24,3,276,0.5,138.0,,,
20,5,Distanzen werden durch seine künstlerische Vision aufgehoben und er verwandelt Räume in Oberflächen.,14,2,79,0.5,39.5,,,
20,6,"Klimt porträtierte auch Landschaften, in denen Gebäude, Blumen und der See bunte Formen schufen.",17,4,136,1.0,136.0,,,
20,7,"Gustav Klimt liebte es, sich zu entspannen und sich darin zu verlieren, die Welt der Pflanzen und Blumen zu malen.",23,5,136,0.5,68.0,,,
20,7,Statt genauer Darstellungen sind die entstandenen Gemälde eine verspielte und sinnliche Mischung aus Farbe und Formen.,17,3,88,0.5,44.0,,,
20,8,"In der Nähe des Attersees wurde Klimt von Obstbäumen, blühenden Wiesen und Hügeln und Birken-, Buchen- und Tannenwäldern inspiriert.",22,6,177,1.0,177.0,,,
20,9,Heute gehören Klimts Attersee-Gemälde zu seinen bekanntesten und teuersten Gemälden.,11,2,55,0.5,27.5,,,
20,9,Im November 2003 verkaufte sich seinLandhaus am Atterseefür rund 29 Millionen US-Dollar undLitzlberg am Atterseewurde im November 2011 für rund 40 Millionen Dollar versteigert.,25,1,192,0.5,96.0,,,
21,1,Welkers eigentliche Spezialisierung: Landschaftsaquarelle,5,2,7,1.0,7.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,2,Ausstellung und Buch „Sehnsuchtsziel Italien“,7,2,21,1.0,21.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,3,Welker wanted!,3,1,2,1.0,2.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,4,Erkunden Sie eine kuriose Sammlung von Porträts eines Landschaftskünstlers,9,1,24,1.0,24.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,5,Ernst Welker war im 19.,6,1,15,0.25,3.75,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,5,Jahrhundert vor allem als Landschaftsmaler bekannt.,7,2,21,0.25,5.25,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,5,"Doch es existiert auch eine kuriose Sammlung von Aquarellen, in denen er die Salongäste der Herzogin von Kurland humorvoll als Fabelwesen darstellte.",24,4,276,0.25,69.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,5,"Lesen Sie diesen Gastbeitrag des Museums Burg Posterstein, um diese außergewöhnlichen Kunstwerke zu entdecken.",16,2,94,0.25,23.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,6,Schon während seines Studiums an der Wiener Akademie der Bildenden Künste erhielt der Maler Ernst Welker Auszeichnungen für seine Landschaftsmalereien.,21,2,191,0.3333333333333333,63.66666666666666,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,6,"Bis ins hohe Alter lebte er von seiner Kunst, stellte aus und verkaufte seine Werke zu beachtlichen Preisen.",20,4,172,0.3333333333333333,57.33333333333333,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,6,"Mit befreundeten Malern wie Johann Christoph Erhard, Johann Adam Klein und den Brüdern Friedrich Philipp Reinhold und Heinrich Reinhold aus Gera begab er sich auf künstlerische Expeditionen nach Salzburg und Berchtesgaden oder in die nähere Umgebung Wiens.",39,7,704,0.3333333333333333,234.66666666666663,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,7,Ernst Welker war aber auch Lützower Jäger an der Seite Theodor Körners und zeichnete dessen Grab.,17,3,88,0.3333333333333333,29.33333333333333,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,7,Mehrere Jahre beschäftigte ihn die Herzogin Wilhelmine von Sagan als Zeichenlehrer und Gesellschafter für ihre Pflegetöchter – darunter die spätere SchriftstellerinEmilie von Binzer.,24,4,146,0.3333333333333333,48.66666666666666,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,7,"In Gesellschaft der Herzogin von Sagan hielt er sich auf deren schlesischen Gütern Sagan und Ratiborschitz auf und verbrachte den Sommer auf Schloss Löbichau imSalon der Herzogin von Kurland, der Mutter Wilhelmine von Sagans.",36,4,456,0.3333333333333333,152.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,8,"In Löbichau porträtierte er die anwesenden Gäste als Fabelwesen, halb Mensch, halb Tier oder Gegenstand – diese Aquarelle befinden sich heute in der Sammlung des Museums Burg Posterstein und sind auch in derEuropeanazu sehen.",37,7,538,0.25,134.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,8,Von 1821 an weilte Ernst Welker mehrere Jahre in Italien.,11,1,55,0.25,13.75,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,8,"Man kann davon ausgehen, dass er sich im Kreis der deutsch-römischen Künstlerkolonie bewegte und namhafte Künstler seiner Zeit persönlich kannte.",22,4,211,0.25,52.75,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,8,"Im Gefolge Wilhelmine von Sagans reiste er bis Neapel, wovon seine Aquarelle zeugen.",15,3,105,0.25,26.25,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,9,Trotz alledem blieb Ernst Welker bisher von der Forschung weitgehend unbeachtet.,12,1,66,0.2,13.2,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,9,Bis zum Erscheinendes Buchs „Sehnsuchtsziel Italien – Der Maler Ernst Welker auf Reisen und im Salon der Herzogin von Kurland“des Museums Burg Posterstein stand Ernst Welker noch nie im Mittelpunkt einer Publikation.,36,5,354,0.2,70.8,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,9,Viele Kunstkataloge erwähnen ihn lediglich nebenbei.,7,1,13,0.2,2.6,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,9,"Dabei sind bereits zeitgenössischen Autoren Fehler unterlaufen – beispielsweise hinsichtlich des korrekten Geburtsortes (Gotha), dem genauen Geburtsjahr (1784), der familiären Herkunft (Sohn des Sachsen-Gotha-Altenburgischen Archivars Philipp Friedrich Welker) und den genauen Reisezielen Welkers (er war höchstwahrscheinlich nie im Nahen Osten).",51,13,1134,0.2,226.8,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,9,"Seinen Lebensweg nachzuzeichnen, glich einer detektivischen Arbeit, die mit dem 2022 erschienenen Buch erst begonnen hat – und lange nicht abgeschlossen ist.",25,5,165,0.2,33.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,10,"2014 gelang es dem Museum Burg Posterstein mit Unterstützung der Bürgerstiftung Altenburger Land sowie des Freistaats Thüringen, ein außergewöhnliches Konvolut an Zeichnungen zu erwerben: die Porträts der Löbichauer Salongäste als Fabelwesen, die sich lange Zeit im Besitz von Emilie von Binzer befunden haben.",47,5,1081,0.5,540.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,10,"Der Salon der Herzogin von Kurland in Löbichau, das nur wenige Kilometer von Posterstein entfernt liegt, ist eines der wichtigsten Forschungsthemen des regionalgeschichtlichen Museums Burg Posterstein.",29,3,235,0.5,117.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,11,"Der Sammlungsteil Salongäste als Fabelwesen besteht aus 47 Aquarellen mit namhaften Löbichauer Gästen und zwei Skizzen, die alle in einer grünen Halblederkassette aufbewahrt wurden.",26,4,225,0.3333333333333333,75.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,11,Sie sind bereits digitalisiert und in derEuropeanaund aufWikimedia Commonsfrei zugänglich und nutzbar.,13,3,51,0.3333333333333333,17.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,11,(Weitere Infos zur Sammlung Welker),7,3,21,0.3333333333333333,7.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,12,Die Salongäste der Herzogin von Kurland stellte Ernst Welker als heitere Fabelwesen dar.,14,2,91,0.5,45.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,12,"Unter den so Porträtierten befinden sich nicht nur die Gastgeberin Anna Dorothea von Kurland selbst (dargestellt als treuer Pudel) sowie Welkers Arbeitsgeberin Wilhelmine von Sagan (als stolzes Ross), sondern auch der Sachsen-Gotha-Altenburgische Herzog August (als eitler Pfau).",45,11,522,0.5,261.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,13,Jedes Aquarell ist mit einem Reim versehen.,8,1,28,0.125,3.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,13,Emilie von Binzer bezeichnete diese Sprüche unter den Porträts als „Fibelverse“.,14,2,61,0.125,7.625,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,13,Schon im 18.,4,1,4,0.125,0.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,13,"Jahrhundert verstand man unter einer Fibel ein bebildertes, mit einzelnen, zum jeweiligen Buchstaben passenden Bildmotiven versehenes Leselernbuch.",20,3,190,0.125,23.75,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,13,"Eine solche Fibel könnte die Vorlage für Welkers Porträts gebildet haben, denn auch hier gibt es in der oberen linken Bildecke jeweils einen Buchstaben in Groß- und Kleinschreibung – z.B.",32,5,268,0.125,33.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,13,"das „A, a“ des possierlichen Affen Graf Peter von Medem und das „Z, z“ des bunt gefleckten Zebras Gräfin Jeannette Bressler.",28,4,352,0.125,44.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,13,"Tatsächlich kommen alle 26 Buchstaben vor, einige sogar mehrfach.",11,2,39,0.125,4.875,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,13,"Das Bestreben, das gesamte Alphabet abzudecken, erklärt dann auch eher gewollt klingende Verse.",16,3,84,0.125,10.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,14,"Dass sich ein Zeichenlehrer solche Bilder erlauben durfte, die sehr wahrscheinlich in Löbichau gezeigt wurden, unterstreicht die Freiheit und Offenheit, die im Salon der Herzogin von Kurland herrschte.",32,6,438,0.3333333333333333,146.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,14,Auch der Dichter Jean Paul rühmte deren Salon in Löbichau für genau diese Redefreiheit und Offenheit.,17,2,136,0.3333333333333333,45.33333333333333,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,14,"Sich selbst zeichnete Ernst Welker übrigens als Auster, versehen mit dem Spruch: „Die Auster ist von guter Art, das größte an ihr ist der Bart“.",31,5,436,0.3333333333333333,145.33333333333331,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,15,"Der zweite Teil der Postersteiner Sammlung Welker umfasst 13 Landschaftsbilder Ernst Welkers, die das Museum besitzt bzw.",19,2,94,0.1428571428571428,13.428571428571429,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,15,die über Dauerleihgaben an das Haus gebunden sind.,9,1,36,0.1428571428571428,5.142857142857142,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,15,Die acht Aquarelle und ein Ölgemälde sind bis auf eines alle mit Welker; E. Welker; E.W.,19,5,154,0.1428571428571428,22.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,15,; Welker fec.,4,2,6,0.1428571428571428,0.8571428571428571,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,15,; E. Welker fec.,5,2,10,0.1428571428571428,1.4285714285714284,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,15,; und Ernst Welker fec.,6,3,15,0.1428571428571428,2.142857142857143,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,15,signiert.,2,1,1,0.1428571428571428,0.1428571428571428,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,16,"Ergänzt wird der kleine Bestand durch Arbeiten von Welkers Weggefährten und Zeitgenossen Johann Christoph Erhard, Johann Adam Klein, Johann Christian Reinhart und Carl Trost.",27,5,351,1.0,351.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,17,Zu verdanken ist die Kollektion zum Großteil dem Sammler Uwe Buchheim.,12,1,38,0.2,7.6,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,17,Er fühlt sich dem Museum Burg Posterstein seit Jahren verbunden und ist Mitglied im Förderverein.,16,2,64,0.2,12.8,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,17,"Ihn beeindrucken die Forschungen und Ausstellungen zum Salon der Herzogin von Kurland, durch die er begann, sich mit dem Maler Ernst Welker zu beschäftigen.",27,4,351,0.2,70.2,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,17,"Er setzte sich nicht nur dafür ein, dass die Porträtsammlung Salongäste 2014 vom Museum erworben werden konnte, sondern sammelt seither selbst und stellt die erworbenen Werke dem Museum zur Verfügung.",33,5,273,0.2,54.6,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,17,Dafür sind wir sehr dankbar.,6,1,15,0.2,3.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,18,DieSonderschauund das gleichnamige Buch „Sehnsuchtsziel Italien – Der Maler Ernst Welker auf Reisen und im Salon der Herzogin von Kurland“ zeigen nun erstmals alle diese Welker-Arbeiten.,29,3,379,0.5,189.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,18,Auf 156 Seiten zeichnet das Buch das Leben des Malers anhand der Sammlungen und Forschungen des Museums nach.,19,2,99,0.5,49.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,19,Im Lauf der Arbeit daran stießen wir auf neue Informationen und weitere Werke Welkers in verschiedenen internationalen Sammlungen.,19,2,171,0.3333333333333333,57.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,19,"Besonders freut uns, dass wir erstmals einen bisher noch nicht erschlossenen Teil der Sammlung Biron der Thüringer Universitäts- und Landesbibliothek Jena aufarbeiten konnten.",25,5,277,0.3333333333333333,92.33333333333331,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,19,"Es handelt sich unter anderem um Salonszenen, Porträts und Skizzen für die Postersteiner Sammlung von Porträts der Salongäste.",20,3,172,0.3333333333333333,57.33333333333333,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,20,Wichtige Quellen eröffneten sich auch durch die Einsicht in das digitale Archiv desThorvaldsens Museum in Kopenhagen.,17,1,108,0.5,54.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,20,"Abbildungen zum Buch erhielten wir von derAlbertina Wien, derKunstsammlung Gera, derHamburger Kunsthalle, denKunstsammlungen Dresden, demLindenau-Museum Altenburg, demDeutsches Literaturarchiv Marbach, den Städtische Museen Nürnberg, derÖsterreichische Nationalbibliothek, derThüringer Universitäts- und Landesbibliothek, derSächsische Landes- und Universitätsbibliothek, demThorvaldsens Museum Kopenhagen, demBritish Museumund derKlassikstiftung Weimar.",52,14,1182,0.5,591.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,21,Welkers Arbeiten stellen wir im Buch Abbildungen von Werken seiner Malerkollegen gegenüber.,13,1,58,0.5,29.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,21,"Da Welker – außer seinen Zeichnungen – selbst kaum schriftliche Quellen hinterlassen hat, bleiben durchaus Lücken in der Biografie bestehen.",22,5,177,0.5,88.5,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,22,"Wir möchten dazu aufrufen, Forschungsdaten zum Maler Ernst Welker zu sammeln und auszutauschen.",15,3,81,0.25,20.25,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,22,Über Hinweise sind wir sehr dankbar.,7,1,21,0.25,5.25,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,22,Einen Überblick über verschiedene Stationen in Welkers Leben und über Sammlungsbestände weltweit möchten wir auf unsererWebsite salon-europa.eubündeln und langfristig pflegen.,21,3,119,0.25,29.75,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,22,Über Ergänzungen freuen wir uns sehr.,7,1,21,0.25,5.25,0.6114477348448615,0.6594059840030518,0.5207236057373313
21,23,"Im Anschluss an die Ausstellung haben wir vor, die Wikipedia-Seite zu Ernst Welker durch die neu gewonnenen Erkenntnisse zu ergänzen.",22,2,231,1.0,231.0,0.6114477348448615,0.6594059840030518,0.5207236057373313
22,1,"Beschäftigt man sich eingehend mit den königlichen Familien Europas, stößt man nicht nur unweigerlich auf schwarze Menschen, sondern auch auf multiethnische Persönlichkeiten: Beide haben die Geschichte Europas maßgeblich beeinflusst.",33,4,441,1.0,441.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,2,"Eine solche multiethnische Person ist die weithin bekannte Charlotte, Königin von England und Irland, die im 18.",20,4,142,0.25,35.5,0.8454681850373834,1.0069684563566947,0.65192661000417
22,2,"Jahrhundert König Georg, III.",6,2,15,0.25,3.75,0.8454681850373834,1.0069684563566947,0.65192661000417
22,2,heiratete.,2,1,1,0.25,0.25,0.8454681850373834,1.0069684563566947,0.65192661000417
22,2,Charlottes Vorfahren stammten aus Mecklenburg-Strelitz in Deutschland.,8,1,18,0.25,4.5,0.8454681850373834,1.0069684563566947,0.65192661000417
22,3,"Ihre Abstammung soll deutsch sein sowie aus dem schwarzen Arm der portugiesischen Königsfamilie stammen, nämlich Alfonso, III.",20,3,120,0.5,60.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,3,und seiner maurischen Geliebte.,5,2,10,0.5,5.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,4,"Obwohl ihre Ehe nicht mit einer Liebesheirat begann, pflegten sie doch eine tiefe und liebevolle Beziehung zueinander.",19,5,171,0.5,85.5,0.8454681850373834,1.0069684563566947,0.65192661000417
22,4,Insbesondere teilten sie eine gemeinsame Liebe zur Musik und zur Kunst.,12,2,56,0.5,28.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,5,Charlotte wurde jedoch aufgrund ihrer ethnischen Zugehörigkeit diskriminiert.,9,1,36,0.3333333333333333,12.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,5,Sie wurde bisweilen wegen ihrer auffälligen „mulattischen“ Züge als hässlich beschrieben.,14,2,91,0.3333333333333333,30.33333333333333,0.8454681850373834,1.0069684563566947,0.65192661000417
22,5,"Wie sich aus den Gemälden der Königin jedoch unschwer erkennen lässt, waren diese Äußerungen von rassistischen Ansichten über allgemeine Schönheitsvorstellungen geprägt.",23,3,253,0.3333333333333333,84.33333333333333,0.8454681850373834,1.0069684563566947,0.65192661000417
22,6,"Gleichzeitig führen manche Historiker*innen an, dass ihre afrikanische Abstammung trotz deutlicher Gegenbeweise infrage steht.",18,3,93,1.0,93.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,7,"Sie ist weiterhin Gegenstand einer anhaltenden Debatte, insbesondere wegen der dadurch nahegelegten Implikationen.",15,2,105,0.5,52.5,0.8454681850373834,1.0069684563566947,0.65192661000417
22,7,"Eine solche Abstammung hätte nämlich zur Folge, dass ihre Enkelin, Königin Victoria, ebenfalls schwarze Vorfahren gehabt hätte, ebenso wie ihre künftigen Nachkommen.",27,7,186,0.5,93.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,8,"Diese Fragestellungen zur ethnischen Zugehörigkeit von Königin Charlotte betreffen damit nicht nur ihre eigene Person, sondern gleichsam die Umstände, unter denen bestimmte Personen in der Zukunft ein Anrecht auf den Thron in anderen europäischen Ländern haben.",39,3,461,1.0,461.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,9,"Sie hatte 15 Kinder, von denen 13 das Erwachsenenalter erlebten.",12,2,36,0.5,18.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,9,"Sie ist sogar in Amerika bekannt, wo im Bundesstaat North Carolina eine Stadt nach ihr benannt ist.",19,3,91,0.5,45.5,0.8454681850373834,1.0069684563566947,0.65192661000417
22,10,"Charlotte war eine intelligente Frau, die trotz ihres „Aussehens“ wegen ihrer politischen Positionen Berühmtheit erlangte, insbesondere aufgrund ihrer ablehnenden Haltung zur Sklaverei und ihres musikalischen Talents.",31,4,289,1.0,289.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,11,"Interessanterweise gibt es Hinweise darauf, dass Königin Charlotte möglicherweise nicht als erste multiethnische Königin Englands erkannt wurde.",19,4,99,1.0,99.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,12,"Königin Philippa von Hennegau, die 1310 in Valenciennes in Frankreich geboren wurde, hatte schwarzmaurische Vorfahren.",18,3,153,0.25,38.25,0.8454681850373834,1.0069684563566947,0.65192661000417
22,12,"Sie heiratete Edward von York, der kurz vor ihrer Eheschließung im Jahr 1328 König Edward, III.",19,3,91,0.25,22.75,0.8454681850373834,1.0069684563566947,0.65192661000417
22,12,von England wurde.,4,1,6,0.25,1.5,0.8454681850373834,1.0069684563566947,0.65192661000417
22,12,Etwa zwei Jahre nach der Thronbesteigung ihres Mannes wurde sie im Jahr 1330 Königin.,15,1,57,0.25,14.25,0.8454681850373834,1.0069684563566947,0.65192661000417
22,13,Im Gegensatz zu Charlotte war sie nicht der unbegründeten Kritik an ihrer ethnischen Zugehörigkeit und ihrem äußerlichen Erscheinungsbild ausgesetzt.,20,2,190,0.5,95.0,0.8454681850373834,1.0069684563566947,0.65192661000417
22,13,"Stattdessen wurde sie von dem mittelalterlichen Schriftsteller Joshua Barnes als „eine sehr gute und charmante Person [beschrieben], die die meisten Damen mit der Süße ihrer Natur und ihrer tugendhaften Veranlagung übertraf“.",37,5,406,0.5,203.0,0.8454681850373834,1.0069684563566947,0.65192661000417
